State,County,FIPS,Total Population,Citizen Voting-Age Population,"Percent White, not Hispanic or Latino","Percent Black, not Hispanic or Latino",Percent Hispanic or Latino,Percent Foreign Born,Percent Female,Percent Age 29 and Under,Percent Age 65 and Older,Median Household Income,Percent Unemployed,Percent Less than High School Degree,Percent Less than Bachelor's Degree,Percent Rural
Ohio,Summit,39153,541372,0,78.24305653,14.24307131,1.878560398,4.843619544,51.52058104,37.31352933,16.19754993,51562,7.3061407439999995,9.016559504,69.28627790000002,3.87665865
West Virginia,Wayne,54099,41237,32220,97.52406819,0.329800907,0.613526687,0.603826661,51.37861629,34.48116982,18.2894003,38311,9.504391468,20.62849497,87.12134207,65.18678939
Pennsylvania,Venango,42121,53460,42435,96.12794613,0.729517396,1.0606060609999999,0.746352413,50.78750468,32.85072952,19.94388328,43885,8.029721956,11.09413045,83.48961301,54.755929
Nevada,White Pine,32033,9893,7545,73.20327504,4.0938037000000005,15.02072172,3.598503993,41.78712221,36.9149904,15.01061357,58156,7.917428795,16.17858168,85.96037898,53.33000997
North Dakota,LaMoure,38045,4111,0,97.4702019,0.145949891,0.875699343,0.7297494529999999,48.62563853,32.35222574,24.42228168,55900,1.758671226,13.7195122,77.47289973,100.0
West Virginia,Clay,54015,9033,0,97.87446031,0.033211557999999995,0.099634673,0.24355142300000002,49.92804163,34.19683383,18.63168383,33639,10.945767199999999,28.04724409,89.88976378,100.0
Texas,Collin,48085,886633,0,60.10062788,9.063163677,14.983087699999999,18.99782661,50.9170085,41.03524232,9.722060875,86188,4.45645285,6.432024053999999,49.78911397,5.242726637
Texas,Colorado,48089,20792,14990,57.69526741,13.77452866,28.15505964,9.090034629,50.43285879,35.86475568,20.37803001,45398,3.305961395,18.17101307,81.61224918,62.61377791
Texas,Lynn,48305,5723,3980,49.18748908,1.869648786,47.37026035,6.657347545,49.48453608,40.17123886,16.07548489,40722,11.10694184,22.09051724,82.75862069,56.72020287
Tennessee,Giles,47055,29034,22460,84.82468829999999,9.475098161,2.087208101,2.486739685,51.29847765,35.50664738,18.65399187,40635,7.080466877999999,16.69942992,85.98388048,73.74597253
West Virginia,Ritchie,54085,10044,0,97.77976902,0.33851055399999996,0.756670649,0.16925527699999998,50.39824771,32.48705695,20.14137794,40850,8.428745432000001,18.06612256,89.61128787,100.0
Pennsylvania,Adams,42001,101759,78370,89.76208493,1.352214546,6.604821195,3.9780265139999997,50.63630735,35.81403119,18.25587909,61927,5.524954721,12.20774812,78.13326544,53.67578175
Wyoming,Sweetwater,56037,44812,30565,79.81567437,0.865839507,15.85959118,5.509684906,47.82424351,44.15335178,9.417120414,68233,5.07225493,9.314605555,78.62850706,10.91631283
Utah,Garfield,49017,5020,3610,89.96015936,0.398406375,5.577689242999999,3.227091633,47.39043825,38.82470120000001,18.86454183,45221,6.125166445,9.253640777000001,79.91504854,100.0
Florida,Monroe,12087,77150,0,68.32404407,6.618276086,22.50680493,17.81205444,46.97213221,28.56383668,20.37848347,60303,4.924678565,8.989833225,68.92873241,8.713914352
New York,Orange,36071,376242,262350,66.00645329,9.42930348,19.36971417,10.82096098,49.95641103,42.16116223,12.5400673,71910,6.658422957000001,10.58541541,71.30263953,22.34069091
Montana,Meagher,30059,1960,1530,95.86734694,0.0,1.93877551,1.071428571,52.19387755,31.53061224,22.14285714,39032,2.9652351739999996,7.51565762,78.77522617,100.0
Texas,Loving,48301,76,60,72.36842105,0.0,15.78947368,11.84210526,47.36842105,11.84210526,25.0,56875,0.0,25.37313433,97.01492537,100.0
Michigan,Washtenaw,26161,358082,265870,70.90135779,11.86460085,4.44255785,11.65961986,50.54149608,45.61748426,11.97379371,62484,6.259689721,5.315730084,46.76416159,16.44648497
Nebraska,Dixon,31051,5809,0,86.05611981,0.34429333799999995,12.08469616,5.835772078,49.715958,37.20089516,19.26321226,52813,3.365225998,11.53649821,81.03624298,100.0
Texas,Lipscomb,48295,3507,0,67.40804106,0.370687197,29.17023097,11.60536071,45.87966923,42.99971486,14.14314229,60163,5.760368664,19.85971065,82.28846997,100.0
Wyoming,Albany,56001,37836,30070,83.26990168,1.3452796280000001,9.229305423,6.081509672999999,47.756105299999994,55.44719315,9.549106671,43043,4.579173917,4.210166846,52.13679383,11.93972286
Florida,Franklin,12037,11705,0,78.32550192,14.06236651,5.1174711660000005,3.237932507,42.97308842,31.41392567,19.93165314,40301,9.233044581,20.397676500000003,83.26630920000001,68.04052299
Virginia,Augusta,51015,74330,0,91.64805597,3.944571505,2.427014664,1.925198439,49.45244181,33.14543253,18.82012646,56802,4.887197308,13.47113594,76.67970205,66.4379661
North Dakota,Griggs,38039,2311,1875,96.23539593,1.2115967109999999,0.43271311100000004,1.081782778,49.58892254,28.60233665,29.46776287,50250,1.601281025,12.355658199999999,79.73441109,100.0
New York,Greene,36039,48069,0,85.90359691,6.176537893,5.425534128,5.964342923999999,48.08296407,33.04624602,19.74245356,51013,7.764705882,14.14862626,79.72525276,73.14154528
Tennessee,Dickson,47043,50926,0,90.06008719,3.999921455,3.143777245,1.99308801,50.93076228,37.79405412,15.35168676,47137,5.64467958,16.35731525,85.86369383,67.75258728
New Mexico,Harding,35021,565,0,57.69911504,0.0,41.94690265,0.17699115,48.67256637,21.415929199999997,28.84955752,32404,5.963302752000001,11.01321586,74.22907489,100.0
Nebraska,Phelps,31137,9236,6800,92.96232135,0.129926375,5.251190992,2.555218709,49.84841923,37.12646167,19.781290600000002,51264,1.218487395,6.8719250910000005,76.71798127,41.88071397
New York,Wayne,36117,91874,0,90.35200383,3.0487406669999997,4.105622918,2.673226375,50.46041317,35.60202016,16.49650608,51627,7.02814267,10.01972016,78.78361035,60.69722305
Minnesota,Pine,27115,29067,0,89.60677056,1.985068979,2.762582998,1.689200812,46.50978773,33.11315237,18.31630371,45379,6.559442633,10.94595878,86.21901415,89.30084034
Texas,Clay,48077,10367,7950,90.7302016,0.7813253590000001,5.507861484,2.1607022280000003,50.06269895,33.47159255,20.66171506,45341,6.740878169,10.70753443,83.67539833,74.60007440000001
Texas,Brown,48049,37935,0,73.13035455,4.136022143,21.00171346,5.335442204,50.55753262,37.91485436,19.02464742,43235,4.139740227,14.863916399999999,81.47469391,40.40046187
Florida,Polk,12105,637691,460215,61.9199581,14.62934242,19.73385229,9.870297682999999,51.00652197,37.67451634,19.46162013,44146,9.550372841,16.00861795,80.53917073,13.51049253
Indiana,Clay,18021,26568,20305,96.57106293,0.240891298,1.294790726,0.316169828,51.13294188,37.59786209,16.444595,49735,6.4476035110000005,10.26413854,83.07211749,60.88880625
New York,Schenectady,36093,154845,115875,74.28977364,9.290580903,6.564629145,10.2179599,51.31712358,37.81394298,15.72475702,59959,7.395373343999999,9.769540966000001,69.41848195,8.156301098
Virginia,Colonial Heights City,51570,17554,0,75.5839125,12.97140253,5.303634499,7.496866811,54.03896548,36.84060613,20.19482739,49639,8.363721915,10.99232904,78.13775094,0.0
Minnesota,Meeker,27093,23094,17115,94.71724257,0.398371871,3.485753875,2.212695938,49.19026587,36.38607431,18.09993938,58574,3.9372706039999996,8.048888607,81.10316003,65.5193133
Texas,Stephens,48429,9787,0,71.93215490000001,2.5135383669999998,23.3370798,7.019515684,45.93848983,38.90875651,18.15673853,45217,5.984367367000001,22.86018885,83.07950046,39.36656282
Tennessee,Maury,47119,85767,63780,79.85122483,11.56505416,5.312066412,4.055172735,51.86143855,37.96565112,14.80989192,49597,7.114106747,11.84691501,80.43762858,41.59296408
New Mexico,Cibola,35006,27373,0,20.33755891,0.8621634459999999,37.86212691,6.623314945,49.2784861,40.77010193,14.43393125,36160,16.30044647,19.87399138,87.55388527,55.34487194
Texas,Gaines,48165,19485,0,57.023351299999995,2.099050552,39.73312805,24.110854500000002,48.98639979,51.7988196,9.232743136,58788,4.468541468,39.62491876,89.52743478,63.04347826
Washington,Adams,53001,19100,0,35.67015707,0.308900524,61.88481675,23.80104712,49.13089005,51.51308901,10.37696335,47554,6.068949006,33.93488017,86.21216461,40.15912003
Wisconsin,Waushara,55137,24238,0,89.81764172,1.547157356,6.213383942999999,2.784883241,47.52042248,30.0066012,22.35332948,46581,6.336311942000001,13.76096189,84.91533837,89.49624428
Virginia,Roanoke,51161,93655,0,86.91367252,5.688964818,2.687523357,5.530938017,52.00896909,33.72377342,19.58144253,60380,4.766776632,8.357219635,65.90827660000001,18.54053001
Washington,Okanogan,53047,41299,28865,66.31395433,0.595656069,19.05373011,10.66611782,49.67190489,35.59650355,19.86730914,41158,8.114298179,17.74435565,81.57867188,79.98784047
Tennessee,Campbell,47013,40008,31725,96.72315537,0.574885023,1.2097580479999999,0.399920016,51.34223155,33.80073985,19.50109978,33628,8.705940964,25.62526198,89.37753249,55.02259554
Indiana,Harrison,18061,39370,0,95.96647193,0.071120142,1.6687833380000001,1.158242316,50.01778004,35.79121158,16.13411227,52926,6.650334302999999,11.33408603,83.09720654,85.84747485
New Jersey,Warren,34041,107095,0,83.5435828,4.0954292919999995,8.169382323999999,9.698865493,51.24422242,35.35085672,15.91577571,72999,8.316595745,9.62981758,69.5601079,37.56486218
Texas,Liberty,48291,78598,0,66.85157383,10.19237131,20.71553984,7.627420545,50.41858571,41.49851141,12.82348151,49655,9.168715869,23.81360221,89.96184841,63.22726492
Montana,Custer,30017,11980,0,92.73789649,0.35893155299999996,2.9465776289999996,1.343906511,49.92487479,37.16193656,18.50584307,50146,2.165506574,8.596849826,80.14909222,17.90751346
Nevada,Clark,32003,2070153,0,44.977207,10.59873352,30.35794939,22.01924206,49.96881873,40.15756323,13.27959817,52629,9.619884818,15.108430100000001,77.17614682,1.306073125
Montana,Judith Basin,30045,1981,0,97.07218576,0.0,1.5143866730000002,1.2619888940000001,47.80413932,25.03785967,23.67491166,45347,2.894211577,5.148005148,68.66151866,100.0
Texas,Starr,48427,63008,28650,0.7602209240000001,0.046025900999999994,98.95886237,32.33557643,51.45219655,51.49346115,11.15255206,26682,14.22162949,51.47935813,90.72340179999999,23.70587849
New Mexico,Mora,35033,4598,3680,13.853849499999999,0.10874293199999999,79.90430622,0.761200522,48.36885602,39.82166159,20.74815137,21190,2.925989673,12.28419655,86.81938911,100.0
Montana,Musselshell,30065,4778,3690,92.8840519,0.23022185,2.658015906,1.841774801,50.31393889,32.14734198,21.18041021,41557,5.783489867,9.786111925,85.40873132,100.0
Florida,Manatee,12081,353411,0,72.06340493,8.668094655,15.67014043,12.20307234,51.67694271,31.68633687,25.48449256,51483,7.506802981,11.5215977,72.12604851,5.790300247999999
Michigan,Jackson,26075,159483,0,85.0661199,8.443533167,3.3276273960000005,1.558159804,48.814607200000005,37.53378103,15.89824621,47709,8.947404796,10.23268981,79.41407463,41.82329889
West Virginia,Gilmer,54021,8497,7095,83.26468165,10.6625868,3.577733318,2.5773802519999998,40.21419324,36.25985642,15.22890432,37286,10.58043118,19.45182724,84.01993355,60.71551823
Wisconsin,Door,55029,27669,22740,94.614912,0.509595576,2.753984604,2.519064657,50.66319708,26.55679641,26.61100871,53980,5.862044162999999,6.365713753,68.6750921,68.98686342
Minnesota,Beltrami,27007,45644,0,72.86171238,0.83910262,2.070370695,1.831566033,50.10735255,45.87897643,14.41153273,45201,10.27081156,9.774954628,73.20145191,67.08968993
Tennessee,Hawkins,47073,56567,0,95.47085757,1.253380946,1.3417717040000001,0.998815564,51.03505577,33.694556899999995,18.94567504,37883,8.864933418,18.00524545,87.01256928,57.86074992
Texas,Maverick,48323,56830,26900,2.7767024460000003,0.08446243199999999,95.44606722,33.07056132,50.50325532,50.32377266,11.25813831,37155,12.35328394,41.33517379999999,88.31409211,9.25577795
Maryland,Garrett,24023,29677,23695,96.76854129,0.630117599,1.014253462,1.280452876,50.46332176,33.51079961,20.02560906,46277,5.5731732,11.47294118,80.75764706,83.89872745
Texas,Webb,48479,266006,128840,3.482628211,0.269542792,95.47980121,26.48887619,51.28380563,52.40144959,8.584392832999999,38711,5.934846728999999,34.32345058,82.54607499,2.5996388390000003
Arizona,Gila,4007,53179,0,63.22232460000001,0.552849809,18.54867523,4.2497978530000005,50.29616954,32.23828955,26.39763817,40593,12.12993221,15.72995824,82.26262417,41.06199974
Texas,Hutchinson,48233,21782,15505,71.67845009999999,2.13938114,22.17427233,5.114314572,50.17445597,40.34064824,14.84253053,50114,4.880016132,15.10806611,84.71535528,22.56433409
Texas,Zapata,48505,14335,0,5.866759678999999,0.013951866,94.11928845,29.18032787,49.87792117,50.93128706,11.72654343,36976,12.63616558,49.67377666,91.68130489,23.53402768
Nebraska,Jefferson,31095,7354,0,94.53358716,0.0,3.385912429,0.6935001359999999,51.31901006,33.13842807,23.15746532,44616,3.242677824,10.6899166,85.14025777,48.16483371
Indiana,St. Joseph,18141,267696,0,74.03397884,12.74580121,8.142445162000001,6.312757755,51.49348515,41.85680772,14.33342299,46174,7.549116354,12.28626626,71.75456302,9.001577187
Tennessee,Hamilton,47065,351305,0,71.534137,19.544555300000003,5.070522765,4.936166579,51.79516375,37.81756593,15.99635644,49434,6.939704208999999,12.23734121,70.40221264,10.02220155
Virginia,Isle of Wight,51093,36027,0,70.86907042,22.34157715,2.623032725,1.962417076,51.1477503,33.81075305,17.237072199999997,66835,8.147160757,13.36637527,72.63112707,57.38588035
Pennsylvania,Cumberland,42041,243838,187840,87.36456172,3.438348412,3.39651736,5.8735717979999995,50.58809537,37.03401439,17.05394565,62640,5.07072821,8.628561317,66.35698696,22.17785443
Tennessee,Hickman,47081,24251,0,90.91996206,4.742072492,2.2019710530000003,1.022638242,47.55267824,36.62941734,15.63234506,37546,7.42895289,22.82963931,88.60300671,100.0
Ohio,Preble,39135,41561,0,96.72048315,0.493250884,0.726642766,1.0995885570000001,50.448738,36.34657491,17.2012223,51356,6.614074751,11.24777867,86.51520959,69.22403596
Virginia,Loudoun,51107,362435,0,58.55974175,7.072716487,13.30086774,23.38212369,50.52492171,41.53020542,8.009712086,125672,3.922869378,6.533699542000001,41.15988113,12.60090102
Texas,Burnet,48053,44584,0,74.53570788,1.80333752,21.50771577,4.943477481,50.59886955,34.76134936,21.24753275,54259,4.569132311000001,13.87046932,76.99736046,55.67251462
Arizona,Cochise,4003,128177,92915,56.29949211,3.7143949380000003,34.40320806,11.45837397,49.06964588,37.90227576,19.75627453,45383,8.567107588999999,13.40917082,76.83705527,36.30106741
Nebraska,Cheyenne,31033,10090,7545,89.95044599,0.069375619,6.57086224,2.001982161,50.88206145,37.33399405,17.05649158,54215,2.363984008,6.295503212000001,75.56031406,36.25725145
Texas,Young,48503,18275,0,79.10259918,1.258549932,17.66894665,5.389876881,50.76880985,36.99042408,19.3871409,46978,4.048042705,18.3509785,81.40840552,33.56873315
Wisconsin,Oneida,55085,35604,0,95.32636782,0.595438715,1.3565891469999998,1.536344231,49.55342096,28.25525222,24.05347714,49715,5.068170051,7.965352009,73.75230372,74.97083171
West Virginia,Barbour,54001,16892,0,95.83826664,0.6985555290000001,0.846554582,0.284158181,51.60430973,37.63911911,18.499881600000002,36733,7.933837959,18.87768523,87.17229285,83.72415456
Virginia,Stafford,51179,139548,0,64.70103477,16.56634276,11.18898157,8.775475105,49.66248173,43.4925617,9.125175567000001,97528,4.895074512,6.460530357000001,62.66680318,19.75480959
Virginia,Franklin,51067,56230,0,87.07451538,8.218033078,2.688956073,2.167881914,50.93010848,33.10332563,20.70247199,48720,6.360869888,14.59714936,79.35019301,89.23057747
Arizona,La Paz,4012,20304,15245,58.88494878,0.37923561899999997,26.1820331,11.37214342,48.94602049,28.07328605,36.05693459,36321,10.59901339,24.84221485,89.56340686,56.32778564
Indiana,Lake,18089,489698,0,54.60263264,24.24412597,18.03989398,6.718834874,51.6220201,39.49189092,14.59511781,50905,9.582728363,12.41177139,79.11213675,3.96810516
Montana,Sweet Grass,30097,3634,0,93.6158503,0.19262520600000002,1.8161805169999998,1.183269125,51.29334067,33.24160704,23.77545405,50813,0.439974859,5.983889528,75.29727656,100.0
Michigan,Delta,26041,36570,28980,93.46458846,0.24336888199999998,1.140278917,1.121137544,50.53869292,32.31884058,21.24145474,42353,7.544056109,7.4117424960000005,79.42231452,43.75354069
Texas,Tarrant,48439,1947529,0,49.1899222,15.32167172,27.82741618,15.90343456,51.04904728,43.9710012,10.216073800000002,60373,6.000771261000001,14.7742301,69.26534742,1.2882013270000001
Utah,Sanpete,49039,28551,0,86.18262057,0.647963294,9.523309166,4.0944275160000005,47.20325032,48.47115688,12.74211061,48866,8.082131935,10.80715559,80.53113666,40.92804256
Wisconsin,Clark,55019,34486,23690,93.69599258,0.397262657,4.204604767,2.7083454160000002,49.30696515,41.81986893,16.03839239,46783,4.160539216,18.37608806,88.52300465,91.72960507
Tennessee,Benton,47005,16173,12845,93.15525876,2.8813454519999997,2.195016385,1.811661411,50.7945341,30.90335745,22.93328387,33611,11.05247286,18.28878803,87.75424441,78.45836618
Texas,Parker,48367,123601,0,84.76873164,1.466816612,11.15524955,4.481355328999999,50.17435134,38.46975348,14.70376453,67979,5.564725686,10.7352746,72.97476679,56.08456558
Nebraska,Platte,31141,32703,0,80.75405926,0.28437758,16.90059016,8.785126747,49.5826071,40.60483748,15.72027031,58473,4.5702741069999995,10.97641199,78.60633399,31.42662158
Pennsylvania,Susquehanna,42115,41832,33335,96.45008606,0.547427806,1.704436795,1.6112067319999999,49.65576592,32.02572194,20.06836871,50160,7.375830277,11.10455975,83.2514413,84.02989206
Pennsylvania,Crawford,42039,87027,0,95.17620968,1.807485033,1.168602847,1.185838878,51.11632022,36.50591196,18.34717961,45637,6.770653939,11.67873469,79.36701258,63.70078297
Indiana,Allen,18003,365565,0,74.92374817,11.33095346,7.060303912999999,6.3674038820000005,51.21961895,42.487109000000004,13.11203206,49574,7.048080427,10.79813604,72.63029448,11.87969459
Maryland,Worcester,24047,51441,0,80.04704419,13.603934599999999,3.3553002469999997,4.593612099,51.40257771,30.03635233,25.4757878,57227,7.7198304360000005,10.36616946,70.06422208,35.52687838
West Virginia,Greenbrier,54025,35580,28350,93.40359753,2.4929735809999998,1.385609893,1.143901068,51.141090500000004,32.40303541,21.49241147,40026,7.8500331789999995,16.15180936,80.41751409999999,69.73506201
Texas,Bosque,48035,17953,13265,79.3126497,1.3702445269999999,16.983234,6.511446555,50.73246811,33.00841085,23.42783936,45419,6.431991717000001,17.71191742,82.3193619,81.21568197
Pennsylvania,Somerset,42111,76201,61840,94.79534389,2.607577328,1.339877429,0.879253553,48.12535269,31.48383879,20.47085996,45424,6.652836194,12.85747131,84.53389456,70.80214041
Florida,Lake,12069,317586,0,71.89170807,9.655652327,13.80791345,8.037822826000001,51.63672202,31.86129111,25.94006033,47141,8.243018459,12.22040465,78.33146793,19.25386801
Nebraska,Hooker,31091,669,0,94.31988042,0.896860987,4.3348281019999995,0.896860987,52.76532138,23.31838565,37.36920777,38616,1.880877743,5.914972274,76.34011091,100.0
Florida,Flagler,12035,102917,0,74.99732794,10.40644403,9.793328605,11.77162179,51.990438899999994,29.04476423,28.30047514,48898,7.630207696,8.925085644,76.67765497,10.32122555
Ohio,Defiance,39039,38488,0,87.02192891,1.707025566,9.512055706,1.805757639,50.20525878,38.15994596,16.7636666,50822,6.828092136,10.15803099,84.2471311,43.85070574
Ohio,Clark,39023,136175,0,84.61758766,8.187993391000001,3.1004222510000004,1.9658527630000002,51.60859189,37.60749036,17.84762254,44154,8.920309266,12.79282577,82.03320127,23.60535809
Tennessee,Grainger,47057,22813,17655,95.0729847,0.512865471,2.866786481,2.0383114890000003,50.44053829,33.55981239,18.50260816,37522,8.210721268,19.56854814,88.39860268,100.0
West Virginia,Wyoming,54109,22537,17730,97.4752629,0.6788836140000001,0.257354572,0.257354572,50.54798775,33.87762346,17.84620846,35469,12.07795773,22.63868999,91.78755993,88.8846865
Tennessee,Decatur,47039,11703,9170,91.86533368,2.77706571,3.110313595,1.563701615,51.311629499999995,33.44441596,22.96846962,38180,8.348240906000001,17.70734032,88.70352717,100.0
Minnesota,Crow Wing,27035,63321,0,95.30487516,0.614330159,1.35815922,1.519243221,50.022899200000005,34.67412075,20.65349568,50893,4.3115393289999995,6.519257883,75.80959201,62.736000000000004
Vermont,Orleans,50019,27076,21250,95.58649727,0.450583543,1.311124243,4.036785345,49.87073423,32.91845177,20.4092185,43959,5.215437074,12.92086037,77.85725234,85.29616981
Pennsylvania,Westmoreland,42129,359377,0,94.23168428,2.3738302669999998,1.0643419029999999,1.5437827130000001,51.16548917,31.82145769,20.66938062,54142,5.292646761,6.976213737999999,73.09419086,25.36359877
Florida,Suwannee,12121,43653,32660,75.57098023,13.46528303,8.746248826,5.694912147999999,50.81895861,35.37443017,20.06276774,37796,10.29683045,20.86442988,87.96158089,83.16767346
West Virginia,Kanawha,54039,189636,0,87.90577738,5.174123057,1.063616613,1.6821700519999998,51.81031028,34.38640343,18.16532726,46528,6.421730256,11.96144833,74.81800351,25.18815102
Indiana,Union,18161,7251,0,96.16604606,0.165494415,0.013791201000000001,0.330988829,49.63453317,36.29844159,17.33553993,45104,5.400056545,11.841576199999999,81.44350623,100.0
Florida,Collier,12021,348236,0,64.22253874,6.775003159,26.63452371,23.81689429,50.88129889,29.99890879,29.58970353,59783,6.408868265,14.32153964,66.11896974,8.485941777
Nebraska,Washington,31177,20338,15300,94.93067165,0.663782083,2.704297374,1.04730062,50.51627495,37.14721212,15.97010522,65565,1.458390302,4.287386596,69.41761779,61.23356726
Florida,Glades,12043,13420,0,60.88673621,12.12369598,20.99105812,12.24292101,45.83457526,32.09388972,25.89418778,34143,13.25041856,25.59774965,91.11914808,70.63800062
Nebraska,Thomas,31171,675,515,96.0,0.0,0.592592593,3.259259259,47.11111111,34.66666667,19.11111111,54286,1.8229166669999999,6.638115632000001,76.23126338,100.0
Nebraska,Harlan,31083,3465,2670,93.36219336,0.548340548,4.329004329,0.894660895,47.35930736,31.45743146,25.31024531,44630,1.868595539,8.575987236,83.52612684,100.0
Pennsylvania,Dauphin,42043,271962,0,67.82454902,17.50612218,8.241960274,7.192181261,51.57154308,37.89316154,15.25654319,54968,6.171589311,10.9214108,70.67541005,13.323386800000002
West Virginia,Lewis,54041,16422,0,96.66910242,0.316648398,0.8037997809999999,1.461454147,49.89039094,33.29679698,19.50432347,37827,7.44424352,12.7524719,85.97143582,68.98973858
Wisconsin,Adams,55001,20294,17015,90.63762688,3.129003646,3.813935153,2.774218981,46.01852764,25.09115995,27.00798265,43554,9.489496825,12.69585682,87.33510869,100.0
Florida,Santa Rosa,12113,163903,0,83.07657578,5.624058132,5.112170003,4.473377546,48.8038657,37.87056979,14.37435556,60652,7.083581927999999,9.830905238,73.1115387,20.98935074
Virginia,Frederick,51069,82321,0,84.93822961,4.03542231,7.437956292999999,6.003328434,50.28607524,37.41208197,15.047193300000002,68929,5.054950015,11.90425418,71.17496535,44.77236447
Indiana,Hancock,18059,71955,0,93.36668751,2.033215204,2.083246473,1.830310611,51.13612675,37.75693142,14.77312209,68449,4.890815841,5.847772912999999,71.01806746,30.44627296
North Dakota,Pembina,38067,7136,0,92.30661435,0.252242152,3.279147982,4.119955157,48.3043722,32.03475336,21.45459641,56813,3.081914031,11.06186163,79.76488726,100.0
Texas,Comal,48091,124234,0,69.24352432,1.955986284,26.35832381,6.434631421000001,50.75824653,35.92172835,17.33261426,69666,4.477737706,8.472726851000001,65.48573949,46.14554908
West Virginia,Jefferson,54037,55531,0,84.08276458,6.697160145,5.225909852,5.108858115,50.45650177,37.55199798,13.94536385,69753,7.55655492,11.24701512,70.11408862,48.37377098
Virginia,Richmond City,51760,216773,168395,39.83106752,48.35980496,6.333353324,6.495273857999999,52.5143814,43.92382815,11.53510815,41187,9.089291012,15.99680651,63.30894997,0.0
Virginia,Covington City,51580,5650,0,81.46902655,14.54867257,1.256637168,1.85840708,48.61946903,35.52212389,20.0,34703,5.229318473999999,15.14533401,88.73023967,0.0
Minnesota,Morrison,27097,32850,24950,96.18569254,0.596651446,1.494672755,0.9345509890000001,49.41552511,36.30136986,17.5129376,51456,4.537392001000001,10.6442083,83.8484942,72.81763962
Wisconsin,Grant,55043,51723,40780,95.4894341,1.3726968659999998,1.417164511,1.612435474,48.04245693,43.87216519,16.32929258,49077,4.307770738,8.619606858,78.66294040000001,64.48797063
Wisconsin,Forest,55041,9108,0,80.18225736,1.273605621,2.031181379,1.108915239,49.61572244,33.59683794,22.00263505,41378,9.753645048,13.52932123,85.91657688,100.0
Texas,Scurry,48415,17314,0,54.37796003,4.73605175,39.17638905,4.129606099,45.98013169,42.05267414,13.93669863,55661,4.306990474,19.29038617,84.57127498,31.70025412
Maryland,Somerset,24039,25899,0,51.57728098,41.50353295,3.617900305,5.096721881000001,46.19097262,41.54600564,15.40600023,35886,8.392461197000001,20.84438941,86.02511941,45.79146203
Ohio,Mercer,39107,40886,0,95.93014724,0.489164995,1.756102333,0.9049552409999999,49.71873013,39.11363303,16.68541799,55220,4.69814099,8.194726166,83.1679882,61.35884745
Texas,Camp,48063,12631,0,56.408835399999994,16.57825984,23.66400127,11.55094609,50.98567018,40.08392051,17.36996279,40045,6.582006797000001,18.80655417,85.00855955,61.47891299
Florida,Seminole,12117,442905,0,63.37950576,10.57879229,19.25740283,12.34553685,51.72034635,37.80652736,14.29335862,58538,8.001822952000001,6.617800229,64.15445006,3.157660663
Virginia,Brunswick,51025,16573,13430,40.86164243,54.73360285,1.98515658,1.936885295,47.69806311,34.02522175,19.01285223,38858,6.790210779,22.72041569,87.61314113,75.50762877
Virginia,King and Queen,51097,7140,5645,66.02240896,26.48459384,3.095238095,2.717086835,48.55742297,31.21848739,21.14845938,48852,5.99527466,14.52556121,80.77721185,100.0
Minnesota,Chisago,27025,54041,0,94.08597176,1.22869673,1.931866546,1.57287985,48.33552303,36.69436169,13.833940900000002,72908,5.432768206,6.245958181000001,77.96938995,55.588546400000006
Montana,Roosevelt,30085,11230,0,36.06411398,0.053428317,2.947462155,0.837043633,50.80142476,49.60819234,10.71237756,34481,6.234225138999999,15.13969096,85.84360855,39.73141487
Montana,Cascade,30013,82049,0,86.1265829,1.1566259190000001,4.086582408,1.997586808,49.727601799999995,39.73235506,17.08613146,45469,5.013178976,8.344765342999999,74.05956679,19.82121559
Virginia,Franklin City,51620,8413,6270,37.76298586,58.59978605,1.06977297,1.866159515,56.03233092,38.23844051,17.92464044,38333,14.61444308,18.79986126,77.61012834,3.250990445
Nebraska,Fillmore,31059,5676,0,94.04510218,0.757575758,3.7174066239999997,1.3565891469999998,50.07047216,32.15292459,23.3615222,52070,2.731512325,8.274347083,80.49792531,100.0
Ohio,Athens,39009,65103,0,89.89293888,2.446891848,1.829408783,4.459087907,50.09139364,52.19575135,11.35431547,34221,9.404702351000001,10.34289242,70.87378641,43.17062248
Michigan,Cheboygan,26031,25579,0,92.2670941,0.727158998,1.26666406,1.317487001,50.27561672,29.09026936,24.65303569,41023,12.59889921,11.16371014,81.74062321,82.72789844
New York,Cayuga,36011,78783,0,90.63884341,4.093522714,2.690935862,2.326644073,48.73513321,35.56097128,16.86404427,53114,6.879557455,12.37634486,78.37750018,55.78187089
Utah,Morgan,49029,10645,0,94.99295444,0.469704086,2.658525129,2.912165336,49.23438234,48.276185999999996,11.21653358,80865,3.684210526,2.134453782,61.96638655,62.84718555
Wisconsin,Kewaunee,55061,20459,0,95.27347378,0.361699008,2.502566108,1.93069065,49.20572853,33.85795982,18.62261108,58152,4.644532328,7.938920748999999,83.09956471,72.3340138
Minnesota,Jackson,27063,10163,7725,93.29922267,0.22631112899999997,3.2765915580000002,2.1351963,49.52277871,35.10774378,20.14169045,55114,3.307706061,7.793479782,78.84427032,69.13111241
Virginia,Bristol City,51520,17340,13500,88.05651672,6.689734717,1.978085352,1.274509804,53.37946943,36.07843137,19.45213379,35801,8.680809559,16.44795827,76.56695737,0.039248668
